REGION_NAME,BRAND,SKU,MONTH,AVERAGE_BASE_PRICE,VOLUME
NAIROBI,SAWA PETROLLEUM JELLY,25ML,10,87.69929364,61.56125
SOUTH RIFT,SAWA PETROLLEUM JELLY,25ML,11,67.44680851,60.62625
NORTH RIFT,SAWA  SOAP,250G,6,7675,60.55
COAST,SAWA PETROLLEUM JELLY,25ML,10,100.7319953,60.435
NYANZA,SAWA  SOAP,250G,11,0,60
NAIROBI,SAWA PETROLLEUM JELLY,100ML,9,699.9230769,59.415
CENTRAL,SAWA PETROLLEUM JELLY,250ML,9,955.8928571,57.375
CENTRAL,SAWA PETROLLEUM JELLY,30ML,5,178.1129944,56.8635
NAIROBI,SAWA PETROLLEUM JELLY,30ML,6,208.7733333,56.48516667
CENTRAL,SAWA PETROLLEUM JELLY,25ML,11,170.7296137,56.27
SOUTH RIFT,SAWA  SOAP,250ML,7,2804.625,55.98
CENTRAL,SAWA PETROLLEUM JELLY,30ML,4,297.7087379,55.57716667
COAST,SAWA PETROLLEUM JELLY,30ML,4,142.1612903,55.57716667
NAIROBI,SAWA PETROLLEUM JELLY,50ML,12,142.1960784,55.0375
SOUTH RIFT,SAWA PETROLLEUM JELLY,50ML,11,168.5209302,54.995
NAIROBI,SAWA  SOAP,250G,5,2763,54.22
SOUTH RIFT,SAWA PETROLLEUM JELLY,50ML,9,211.5416667,53.975
CENTRAL,SAWA PETROLLEUM JELLY,30ML,1,160.5483871,53.799
COAST,SAWA PETROLLEUM JELLY,30ML,2,237,53.799
CENTRAL,SAWA PETROLLEUM JELLY,30ML,11,140.4162679,53.0045
CENTRAL,SAWA PETROLLEUM JELLY,25ML,10,160.3468951,52.93375
NYANZA,SAWA PETROLLEUM JELLY,50ML,8,377.2771739,52.7
COAST,SAWA PETROLLEUM JELLY,30ML,10,122.6329114,52.36133333
CENTRAL,SAWA PETROLLEUM JELLY,100ML,9,621.741573,51.595
COAST,SAWA  SOAP,250ML,2,3128,51.41666667
CENTRAL,SAWA  SOAP,500ML,9,3428.888889,51.2325
CENTRAL,SAWA PETROLLEUM JELLY,250ML,11,636.9066667,51.2125
NYANZA,SAWA PETROLLEUM JELLY,50ML,10,157.6091127,49.895
NYANZA,SAWA  SOAP,250ML,1,505.8888889,49.87416667
NORTH RIFT,SAWA  SOAP,500ML,4,3740,49.68
NORTH RIFT,SAWA  SOAP,250ML,1,901.2,49.36
SOUTH RIFT,SAWA  SOAP,500ML,11,312.6956522,49.32
NORTH RIFT,SAWA PETROLLEUM JELLY,50ML,8,166.25,48.45
CENTRAL,SAWA  SOAP,250G,7,3070,48.44
NORTH RIFT,SAWA  SOAP,250G,3,3070,48.44
COAST,SAWA PETROLLEUM JELLY,50ML,1,357,47.66475
COAST,SAWA  SOAP,250ML,7,1797,47.16833333
COAST,SAWA PETROLLEUM JELLY,25ML,9,206.3281734,47.1325
NORTH RIFT,SAWA PETROLLEUM JELLY,25ML,11,57.18085106,45.6875
NAIROBI,SAWA PETROLLEUM JELLY,50ML,11,144.3921569,44.71
CENTRAL,SAWA PETROLLEUM JELLY,30ML,6,211.3534483,44.30283333
NAIROBI,SAWA PETROLLEUM JELLY,50ML,9,184.157377,42.6275
SOUTH RIFT,SAWA PETROLLEUM JELLY,50ML,12,156.5810056,42.5425
NAIROBI,SAWA PETROLLEUM JELLY,250ML,9,656.7,42.2875
SOUTH RIFT,SAWA PETROLLEUM JELLY,25ML,10,94.04458599,41.7775
NAIROBI,SAWA  SOAP,,10,315.2954545,41.4
COAST,SAWA PETROLLEUM JELLY,25ML,8,183.2476489,41.395
COAST,SAWA PETROLLEUM JELLY,30ML,6,193.9830508,41.23833333
SOUTH RIFT,SAWA PETROLLEUM JELLY,25ML,9,98.74099485,40.73625
NYANZA,SAWA PETROLLEUM JELLY,100ML,11,905.4791667,40.545
NAIROBI,SAWA  SOAP,,8,366.3333333,39.4
CENTRAL,SAWA  SOAP,,7,1458.444444,39
NAIROBI,SAWA PETROLLEUM JELLY,50ML,8,160.1608833,38.5475
SOUTH RIFT,SAWA PETROLLEUM JELLY,25ML,12,70.05174644,38.35625
COAST,SAWA PETROLLEUM JELLY,30ML,11,115.6141304,38.32516667
NYANZA,SAWA  SOAP,70G,9,133.5432099,38.01
NAIROBI,SAWA PETROLLEUM JELLY,100ML,8,243.3975904,37.74
SOUTH RIFT,SAWA  SOAP,500ML,9,4488,37.26
NORTH RIFT,SAWA  SOAP,500ML,2,1796,36.99
NYANZA,SAWA  SOAP,500ML,2,1796,36.99
COAST,SAWA  SOAP,250G,9,2302.5,36.33
COAST,SAWA PETROLLEUM JELLY,30ML,1,241.626506,36.13083333
COAST,SAWA PETROLLEUM JELLY,50ML,10,188.8582996,35.4025
NORTH RIFT,SAWA PETROLLEUM JELLY,50ML,9,103.0200445,35.105
NYANZA,SAWA PETROLLEUM JELLY,100ML,12,431.8023256,34.68
NORTH RIFT,SAWA  SOAP,250ML,7,1608.352941,34.21
NORTH RIFT,SAWA  SOAP,250ML,3,1238.8,33.935
NAIROBI,SAWA PETROLLEUM JELLY,50ML,10,120.802168,33.83
NAIROBI,SAWA PETROLLEUM JELLY,25ML,9,100.5319149,33.46875
NAIROBI,SAWA PETROLLEUM JELLY,250ML,12,361.4651163,33.3625
NAIROBI,SAWA PETROLLEUM JELLY,250ML,11,476.4375,32.725
SOUTH RIFT,SAWA PETROLLEUM JELLY,50ML,10,125.125,32.6825
COAST,SAWA PETROLLEUM JELLY,100ML,9,192.7359551,32.045
NYANZA,SAWA  SOAP,,7,90.13333333,32
NORTH RIFT,SAWA PETROLLEUM JELLY,25ML,10,50.76923077,31.79
COAST,SAWA PETROLLEUM JELLY,30ML,3,234.972973,31.326
NYANZA,SAWA  SOAP,250ML,9,2493,31.1
NAIROBI,SAWA  SOAP,500ML,9,3740,31.05
NORTH RIFT,SAWA  SOAP,250ML,2,563.2,30.85
NORTH RIFT,SAWA PETROLLEUM JELLY,250ML,11,438.6461538,30.6
CENTRAL,SAWA  SOAP,250ML,9,3034.125,30.3225
COAST,SAWA PETROLLEUM JELLY,30ML,12,207.6666667,30.3045
SOUTH RIFT,SAWA  SOAP,250G,4,1535,30.22
COAST,SAWA  SOAP,500ML,7,1205.866667,30.015
NAIROBI,SAWA  SOAP,250ML,8,218.08,29.82166667
NORTH RIFT,SAWA PETROLLEUM JELLY,25ML,12,51.73967459,29.2825
CENTRAL,SAWA PETROLLEUM JELLY,100ML,11,417.1621622,28.815
NAIROBI,SAWA  SOAP,,7,402.0416667,28.8
CENTRAL,SAWA PETROLLEUM JELLY,50ML,8,247.9205298,28.475
CENTRAL,SAWA PETROLLEUM JELLY,100ML,12,212.5454545,28.39
SOUTH RIFT,SAWA PETROLLEUM JELLY,250ML,11,493.1320755,28.05
COAST,SAWA PETROLLEUM JELLY,100ML,8,390,28.05
NAIROBI,SAWA PETROLLEUM JELLY,100ML,11,392.7368421,27.88
NYANZA,SAWA PETROLLEUM JELLY,25ML,12,124.1772152,27.795
CENTRAL,SAWA PETROLLEUM JELLY,25ML,8,142.4817518,27.625
COAST,,200G,6,394.1538462,90.6
COAST,USHINDI BAR,1000G,10,1280.533333,90
CENTRAL,,800G,12,1343.347826,89.6
CENTRAL,,400G,6,1035.2,89.6
COAST,,200G,11,349.1034483,89.4
COAST,,800ML,6,2201.6,88.812
NYANZA,,800ML,6,1000.909091,88.812
NYANZA,,200ML,1,1186.321429,88.58
SOUTH RIFT,,200G,3,262.7017544,88.4
NAIROBI,,200G,12,174.9707602,88
SOUTH RIFT,,200ML,2,206.3354839,84.666
COAST,USHINDI BAR,1000G,9,850.3809524,84
COAST,,800ML,5,452.3478261,83.878
COAST,,200G,12,303.3846154,81.2
SOUTH RIFT,,800G,12,497.6071429,80.8
NAIROBI,,200G,10,243.8571429,80.4
NAIROBI,,200ML,8,308.4489796,80.134
NAIROBI,,200G,2,295.6043956,79.4
SOUTH RIFT,,200G,6,520.9411765,78.6
COAST,,200G,10,383.3623188,77.8
NORTH RIFT,,800G,9,3307,76.8
CENTRAL,,400G,12,371.6197183,76
SOUTH RIFT,,200G,4,480.754717,75.4
NAIROBI,,200ML,2,292.7216495,75.19
COAST,USHINDI BAR,1000G,7,573.2857143,75
CENTRAL,,200ML,1,528.4528302,74.572
NYANZA,,200G,4,1569.75,74.4
SOUTH RIFT,,200G,1,168.0805369,73.8
NORTH RIFT,,200G,12,100.48583,73
CENTRAL,,200G,4,819.4666667,72.8
COAST,,200ML,4,505.2407407,72.306
NYANZA,,200G,1,352.4117647,70.8
SOUTH RIFT,,200ML,3,262.31,69.628
CENTRAL,,800ML,5,1427.333333,69.076
NORTH RIFT,,200ML,3,1035.16,68.598
NYANZA,,800G,3,3307,67.2
SOUTH RIFT,,800G,1,317.5890411,67.2
SOUTH RIFT,,200G,2,208.440367,67
NYANZA,,200ML,8,1133.954545,66.538
CENTRAL,,400G,5,1095.904762,66.4
CENTRAL,,200ML,8,921.7777778,66.332
NAIROBI,,200ML,11,172.0273973,66.332
NYANZA,USHINDI BAR,800G,11,317.5581395,64
CENTRAL,,200G,10,861.92,63.8
NYANZA,,200G,9,697.8666667,62
NORTH RIFT,,200G,9,191.3027523,61.4
CENTRAL,,200G,11,235.5,61.2
COAST,,200G,9,455.8222222,60.4
NAIROBI,,200G,5,310.4615385,59.6
CENTRAL,,800ML,12,3669,59.208
NORTH RIFT,,800ML,2,2446,59.208
NYANZA,,200ML,10,443.92,59.122
NAIROBI,,200ML,12,177.6666667,59.122
COAST,USHINDI BAR,1000G,12,574,59
COAST,,200ML,10,325.7647059,58.504
CENTRAL,,200ML,7,716.4666667,57.268
COAST,,200ML,6,476.4772727,55.62
NORTH RIFT,,450ML,5,380.1,55.495
NORTH RIFT,,200ML,10,93.37387387,54.796
CENTRAL,USHINDI BAR,175G,9,169.4933333,54.6
NYANZA,,400G,10,970.3684211,53.2
NYANZA,,200ML,7,1149.647059,52.118
NORTH RIFT,,200ML,9,109.4916201,51.912
NAIROBI,,200G,6,331.1698113,51.8
NORTH RIFT,,200ML,11,81.94936709,51.294
NAIROBI,,200ML,10,189.6039604,50.676
NORTH RIFT,,200G,2,223.2105263,50
NAIROBI,,200ML,4,214.2906977,48.822
NYANZA,,800G,12,455.027027,48.8
NYANZA,,200G,6,1620,48
COAST,,200ML,5,549,47.998
CENTRAL,,800G,4,813.7,47.2
SOUTH RIFT,,200G,11,173.4347826,47
CENTRAL,,200ML,4,549.75,46.762
NAIROBI,,200G,1,220.2318841,44.8
NYANZA,,200ML,12,182.8965517,42.024
NAIROBI,,200ML,9,192.075,40.582
NORTH RIFT,,200ML,12,79.21243523,40.376
CENTRAL,,200ML,9,1005.133333,40.17
NORTH RIFT,,800ML,4,2446,39.472
NORTH RIFT,,800ML,5,2446,39.472
NORTH RIFT,,400G,10,230.0689655,38.4
NYANZA,,800G,11,697.2631579,38.4
CENTRAL,,200G,5,462.7692308,35.6
NORTH RIFT,,450ML,4,217.4285714,33.297
NYANZA,,400G,12,274.6904762,33.2
COAST,,200ML,9,333.0810811,32.548
CENTRAL,,200G,6,251.9069767,32
NYANZA,,200ML,11,157.8266667,31.312
NAIROBI,,200ML,6,455.875,29.046
COAST,,800G,1,3308.666667,28.8
NORTH RIFT,,200G,10,96.74226804,27.6
CENTRAL,,200ML,11,158.4,27.192
NYANZA,,200G,10,636.8571429,26.4
NAIROBI,,200ML,1,284.7142857,26.368
NYANZA,,200ML,4,464.3809524,25.956
CENTRAL,,800G,6,736,25.6
CENTRAL,,200ML,10,1583.166667,25.338
SOUTH RIFT,,200ML,1,132.9295775,24.926
NYANZA,,200ML,9,1853,24.72
SOUTH RIFT,,200ML,11,372.88,24.72
COAST,,500ML,1,2390,24.18
NORTH RIFT,,200ML,2,216.3809524,24.102
NORTH RIFT,,800G,11,435.7894737,24
NAIROBI,,200ML,5,271.8125,23.072
CENTRAL,,200ML,5,953.5555556,22.866
SOUTH RIFT,,200G,10,213.0285714,22
CENTRAL,,800G,5,1861.75,21.6
COAST,,200ML,11,487.5,20.6
COAST,,200ML,12,534.8571429,19.776
NYANZA,USHINDI BAR,800G,7,293.1428571,19.2
NORTH RIFT,,800G,12,441.6,19.2
COAST,,800G,10,736,19.2
NYANZA,USHINDI BAR,800G,10,293.1428571,19.2
NYANZA,,200ML,6,300.173913,18.334
CENTRAL,,200ML,12,178.0789474,17.922
SOUTH RIFT,,200G,12,153,14.4
CENTRAL,,200G,12,132.3243243,14.4
NORTH RIFT,,200ML,1,319.375,13.596
CENTRAL,,500ML,3,1195,12.09
NORTH RIFT,,500ML,6,1195,12.09
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,1,6496.126984,4620
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,2,5431.324074,3250
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,3,6008.288288,3830
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,4,5173.513761,3250
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,5,6321.709091,4030
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),1KG,6,5865.75,2490
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,1,4729,883.2
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,2,3556.584906,566.4
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,3,5289.04,861.1
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,4,4384.911111,606.4
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,5,5257.59322,1115.64
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),800G,6,4727.515152,674.4
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,1,1416,168
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,2,1417.764706,142.975
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,3,838.8,248.15
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,4,210.33,247.625
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,5,475.3018868,298.375
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,6,325.6893204,396.55
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,7,160.8591549,267.05
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,8,111.8446602,67.2
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,9,130.9090909,16.8
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,10,546,57.75
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),175G,11,148.2222222,23.625
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),200G,1,2066,9.6
NYANZA,WHITE WASH (PWANI OIL PRODUCTS),90G,5,956,23.37
SOUTH RIFT,4U (PWANI OIL PRODUCTS),250G,7,1747.619048,1227.5
SOUTH RIFT,4U (PWANI OIL PRODUCTS),250G,8,1762.2,921
SOUTH RIFT,4U (PWANI OIL PRODUCTS),250G,9,1566.022099,1185
SOUTH RIFT,4U (PWANI OIL PRODUCTS),250G,10,1589.253247,1023
SOUTH RIFT,4U (PWANI OIL PRODUCTS),250G,11,1327.924528,294
SOUTH RIFT,AFRISENSE,125G,1,3206,6
SOUTH RIFT,AFRISENSE,125G,2,2086.4,18.12
SOUTH RIFT,AFRISENSE,125G,7,3234.210526,317.4
SOUTH RIFT,AFRISENSE,125G,8,3206,105.72
SOUTH RIFT,AFRISENSE,125G,9,898.957265,184.33
SOUTH RIFT,AFRISENSE,125G,10,202.7833656,180.6375
SOUTH RIFT,AFRISENSE,125G,11,135.7523057,174.0225
SOUTH RIFT,AFRISENSE,125G,12,146.0663507,103.5
SOUTH RIFT,AFRISENSE,225G,1,1995.6,21.6
SOUTH RIFT,AFRISENSE,225G,7,2582.057143,391.5
SOUTH RIFT,AFRISENSE,225G,8,2467.0625,256.5
SOUTH RIFT,AFRISENSE,225G,9,2397.230769,202.5
SOUTH RIFT,AFRISENSE,225G,10,2216.333333,86.4
SOUTH RIFT,AFRISENSE,225G,11,389.875,20.25
SOUTH RIFT,AFRISENSE,225G,12,190.6666667,12.375
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,1,152.4966741,318.6337292
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,2,239.6957114,815.8577292
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,3,273.673287,638.7615208
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,4,259.3722127,350.4074583
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,5,257.5323149,507.98125
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,6,316.7841484,435.3698125
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,7,302.5865772,522.32425
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,8,336.6142061,560.0742292
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,9,289.4362606,473.5182083
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,10,170.5891089,319.4305625
SOUTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,11,140.4211288,224.8066042
SOUTH RIFT,DETREX,100G,1,356.866373,439.7766667
SOUTH RIFT,DETREX,100G,2,504.0740741,191.4759167
SOUTH RIFT,DETREX,100G,3,4257,44.346
SOUTH RIFT,DETREX,100G,4,416.4705882,123.057
SOUTH RIFT,DETREX,100G,5,331.4760479,197.34575
SOUTH RIFT,DETREX,100G,6,267.1034483,322.97725
SOUTH RIFT,DETREX,100G,7,301.4418605,276.7795
SOUTH RIFT,DETREX,100G,8,220.9791667,123.2296667
SOUTH RIFT,DETREX,100G,9,645.9130435,58.186
SOUTH RIFT,DETREX,100G,10,144,3.6
SOUTH RIFT,DETREX,100G,11,425.2180851,142.9653333
SOUTH RIFT,DETREX,100G,12,199.3846154,32.807
SOUTH RIFT,DETREX,600G,4,7370,36
SOUTH RIFT,DETREX,80G,1,336.0973327,1800.96
SOUTH RIFT,DETREX,80G,2,273.5144509,1425.28
SOUTH RIFT,DETREX,80G,3,262.9079179,1225.92
SOUTH RIFT,DETREX,80G,4,256.6738562,1060.64
SOUTH RIFT,DETREX,80G,5,258.0101466,1180.56
SOUTH RIFT,DETREX,80G,6,266.0618389,876.4
SOUTH RIFT,DETREX,80G,7,175.6954733,797.6
SOUTH RIFT,DETREX,80G,8,173.7493929,966.48
SOUTH RIFT,DETREX,80G,9,172.1014493,790.96
SOUTH RIFT,DETREX,80G,10,142.7619295,734.96
SOUTH RIFT,DETREX,80G,11,176.7020533,987.04
SOUTH RIFT,DETREX,80G,12,193.3821053,943.28
SOUTH RIFT,DIRIA,1KG,1,3096,12
SOUTH RIFT,DIRIA,1KG,3,1032,12
SOUTH RIFT,DIRIA,1KG,4,5418,84
SOUTH RIFT,DIRIA,1KG,5,6192,24
SOUTH RIFT,DIRIA,1KG,6,5160,60
SOUTH RIFT,DIRIA,2KG,1,3156,72
SOUTH RIFT,DIRIA,2KG,2,3156,12
SOUTH RIFT,DIRIA,2KG,4,6312,72
SOUTH RIFT,DIRIA,2KG,5,6312,48
SOUTH RIFT,DIRIA,2KG,6,3156,48
SOUTH RIFT,DIRIA,500G,1,3288,12
SOUTH RIFT,DIRIA,500G,3,1986.5,14.5
SOUTH RIFT,DIRIA,500G,4,8733.75,255
SOUTH RIFT,DIRIA,500G,5,3288,12
SOUTH RIFT,DIRIA,500G,6,3288,12
SOUTH RIFT,DIRIA,500G,7,24660,180
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,1,816.3125,55.8
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,2,1684,32.4
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,3,1684,18
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,4,1581.5,14.4
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,5,453.6923077,25.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,6,1684,7.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,11,189,6
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,1,483.314433,413.8
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,2,688.7019231,318
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,3,2110.608696,106.4
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,4,647.6783217,203.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,5,627.3953488,177.6
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,6,2389.090909,115.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,7,445.7205882,66.6
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,8,482.4333333,95.4
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,9,457.1162791,43.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,10,397.3636364,19.2
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,11,243.3478261,50.4
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,12,228.7079646,56.8
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,1,139.8095238,75.32916667
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,2,427.0967742,54.237
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,3,766.0408163,144.632
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,4,520,6.026333333
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,5,520,30.13166667
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,6,283.8266667,82.10879167
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,7,347.5375,107.2185139
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,8,711.5813953,118.0156944
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,9,1074.4,103.4520556
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,10,232.8391608,128.5617778
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,11,200.2702703,57.25016667
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,12,416.4814815,43.43981944
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,1,124.6329114,32.65858333
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,2,278.8723404,65.31933333
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,3,77.85365854,15.76516667
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,4,112.7102804,39.789
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,5,104.2285714,18.01733333
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,6,156.6350365,105.8518333
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,7,345.115942,101.3735
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,8,512.9354839,74.138875
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,9,426.4945055,59.49979167
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,10,309.7105263,57.99329167
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,11,116.2352941,48.79694444
SOUTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,12,261.7322835,54.80344444
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,1,167.5025641,302.6970625
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,2,265.0292969,629.0003125
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,3,261.2093496,297.8164583
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,4,287.1004098,324.7095833
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,5,234.8731501,257.4767708
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,6,312.6184834,305.7847917
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,7,316.0315789,278.2940417
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,8,309.4004329,331.2834583
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,9,347.3638614,325.2076042
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,10,192.9536082,173.5104583
SOUTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,11,175.3324873,160.0638958
SOUTH RIFT,FRESH FRI,500ML,2,4892,10.692
SOUTH RIFT,FRESH FRI,500ML,3,2446,5.346
SOUTH RIFT,FRESH FRI,500ML,4,2446,5.346
SOUTH RIFT,FRESH FRI,500ML,5,2446,5.346
SOUTH RIFT,FRESH FRI,500ML,6,2446,5.346
SOUTH RIFT,FRESH FRI,10L,1,15503.25,187.11
SOUTH RIFT,FRESH FRI,10L,2,11073.75,133.65
SOUTH RIFT,FRESH FRI,10L,3,5906,160.38
SOUTH RIFT,FRESH FRI,10L,5,14765,44.55
SOUTH RIFT,FRESH FRI,10L,6,5906,17.82
SOUTH RIFT,FRESH FRI,10L,11,14765,44.55
SOUTH RIFT,FRESH FRI,1L,1,1135.690632,4839.021
SOUTH RIFT,FRESH FRI,1L,2,1068.988287,4518.261
SOUTH RIFT,FRESH FRI,1L,3,1139.174807,2742.498
SOUTH RIFT,FRESH FRI,1L,4,1051.090143,3860.703
SOUTH RIFT,FRESH FRI,1L,5,1136.448225,4754.376
SOUTH RIFT,FRESH FRI,1L,6,1165.759099,4162.752
SOUTH RIFT,FRESH FRI,1L,7,846.8473389,3741.309
SOUTH RIFT,FRESH FRI,1L,8,868.3564214,3723.489
SOUTH RIFT,FRESH FRI,1L,9,1015.384071,3549.744
SOUTH RIFT,FRESH FRI,1L,10,896.3454039,2986.632
SOUTH RIFT,FRESH FRI,1L,11,925.9428571,1303.533
SOUTH RIFT,FRESH FRI,20L,1,11770,106.92
SOUTH RIFT,FRESH FRI,20L,2,11770,142.56
SOUTH RIFT,FRESH FRI,20L,3,12222.69231,481.14
SOUTH RIFT,FRESH FRI,250ML,1,478.5532847,1804.504333
SOUTH RIFT,FRESH FRI,250ML,2,482.826546,1762.166
SOUTH RIFT,FRESH FRI,250ML,3,528.6483516,1059.795333
SOUTH RIFT,FRESH FRI,250ML,4,445.006263,1173.440333
SOUTH RIFT,FRESH FRI,250ML,5,485.0197183,1895.866
SOUTH RIFT,FRESH FRI,250ML,6,442.9042146,1272.824
SOUTH RIFT,FRESH FRI,250ML,7,361.6952909,1436.829333
SOUTH RIFT,FRESH FRI,250ML,8,374.5966229,1098.568333
SOUTH RIFT,FRESH FRI,250ML,9,407.1966102,1321.847333
SOUTH RIFT,FRESH FRI,250ML,10,417.1685575,1416.328667
SOUTH RIFT,FRESH FRI,250ML,11,411.6574803,575.3556667
SOUTH RIFT,FRESH FRI,2L,1,1675.356388,5887.728
SOUTH RIFT,FRESH FRI,2L,2,1715.518908,5513.508
SOUTH RIFT,FRESH FRI,2L,3,1600.734134,3150.576
SOUTH RIFT,FRESH FRI,2L,4,1750.227154,4526.28
SOUTH RIFT,FRESH FRI,2L,5,1843.949561,5677.452
SOUTH RIFT,FRESH FRI,2L,6,1851.033292,5068.008
SOUTH RIFT,FRESH FRI,2L,7,1064.981964,3587.166
SOUTH RIFT,FRESH FRI,2L,8,1151.429577,3310.956
SOUTH RIFT,FRESH FRI,2L,9,1177.006154,2582.118
SOUTH RIFT,FRESH FRI,2L,10,1238.348331,2879.712
SOUTH RIFT,FRESH FRI,2L,11,1502.774468,1192.158
SOUTH RIFT,FRESH FRI,3L,1,2308.940577,9275.888333
SOUTH RIFT,FRESH FRI,3L,2,2551.946333,9730.326667
